forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw
6672,2025-03-11 06:00:00,24,2025-03-12 06:00:00,0
6673,2025-03-11 12:00:00,1,2025-03-11 13:00:00,6836.2853
6674,2025-03-11 12:00:00,2,2025-03-11 14:00:00,6612.4697
6675,2025-03-11 12:00:00,3,2025-03-11 15:00:00,4705.9785
6676,2025-03-11 12:00:00,4,2025-03-11 16:00:00,3033.375
6677,2025-03-11 12:00:00,5,2025-03-11 17:00:00,1269.4316
6678,2025-03-11 12:00:00,6,2025-03-11 18:00:00,0
6679,2025-03-11 12:00:00,7,2025-03-11 19:00:00,0
6680,2025-03-11 12:00:00,8,2025-03-11 20:00:00,0
6681,2025-03-11 12:00:00,9,2025-03-11 21:00:00,0
6682,2025-03-11 12:00:00,10,2025-03-11 22:00:00,0
6683,2025-03-11 12:00:00,11,2025-03-11 23:00:00,0
6684,2025-03-11 12:00:00,12,2025-03-12 00:00:00,0
6685,2025-03-11 12:00:00,13,2025-03-12 01:00:00,0
6686,2025-03-11 12:00:00,14,2025-03-12 02:00:00,0
6687,2025-03-11 12:00:00,15,2025-03-12 03:00:00,0
6688,2025-03-11 12:00:00,16,2025-03-12 04:00:00,0
6689,2025-03-11 12:00:00,17,2025-03-12 05:00:00,0
6690,2025-03-11 12:00:00,18,2025-03-12 06:00:00,0
6691,2025-03-11 12:00:00,19,2025-03-12 07:00:00,1696.268
6692,2025-03-11 12:00:00,20,2025-03-12 08:00:00,3888.5965
6693,2025-03-11 12:00:00,21,2025-03-12 09:00:00,6017.9625
6694,2025-03-11 12:00:00,22,2025-03-12 10:00:00,7073.3666
6695,2025-03-11 12:00:00,23,2025-03-12 11:00:00,7056.1821
6696,2025-03-11 12:00:00,24,2025-03-12 12:00:00,5945.7114
6697,2025-03-11 18:00:00,1,2025-03-11 19:00:00,0
6698,2025-03-11 18:00:00,2,2025-03-11 20:00:00,0
6699,2025-03-11 18:00:00,3,2025-03-11 21:00:00,0
6700,2025-03-11 18:00:00,4,2025-03-11 22:00:00,0
6701,2025-03-11 18:00:00,5,2025-03-11 23:00:00,0
6702,2025-03-11 18:00:00,6,2025-03-12 00:00:00,0
6703,2025-03-11 18:00:00,7,2025-03-12 01:00:00,0
6704,2025-03-11 18:00:00,8,2025-03-12 02:00:00,0
6705,2025-03-11 18:00:00,9,2025-03-12 03:00:00,0
6706,2025-03-11 18:00:00,10,2025-03-12 04:00:00,0
6707,2025-03-11 18:00:00,11,2025-03-12 05:00:00,0
6708,2025-03-11 18:00:00,12,2025-03-12 06:00:00,0
6709,2025-03-11 18:00:00,13,2025-03-12 07:00:00,1397.0152
6710,2025-03-11 18:00:00,14,2025-03-12 08:00:00,3716.4584
6711,2025-03-11 18:00:00,15,2025-03-12 09:00:00,5744.7727
6712,2025-03-11 18:00:00,16,2025-03-12 10:00:00,7435.7657
6713,2025-03-11 18:00:00,17,2025-03-12 11:00:00,7458.324
6714,2025-03-11 18:00:00,18,2025-03-12 12:00:00,7968.686
6715,2025-03-11 18:00:00,19,2025-03-12 13:00:00,7652.1118
6716,2025-03-11 18:00:00,20,2025-03-12 14:00:00,6340.6681
6717,2025-03-11 18:00:00,21,2025-03-12 15:00:00,5067.812
6718,2025-03-11 18:00:00,22,2025-03-12 16:00:00,3021.8145
6719,2025-03-11 18:00:00,23,2025-03-12 17:00:00,1137.6829
6720,2025-03-11 18:00:00,24,2025-03-12 18:00:00,0
6721,2025-03-12 00:00:00,1,2025-03-12 01:00:00,0
6722,2025-03-12 00:00:00,2,2025-03-12 02:00:00,0
6723,2025-03-12 00:00:00,3,2025-03-12 03:00:00,0
6724,2025-03-12 00:00:00,4,2025-03-12 04:00:00,0
6725,2025-03-12 00:00:00,5,2025-03-12 05:00:00,0
6726,2025-03-12 00:00:00,6,2025-03-12 06:00:00,0
6727,2025-03-12 00:00:00,7,2025-03-12 07:00:00,1372.3971
6728,2025-03-12 00:00:00,8,2025-03-12 08:00:00,3354.21
6729,2025-03-12 00:00:00,9,2025-03-12 09:00:00,5272.292
6730,2025-03-12 00:00:00,10,2025-03-12 10:00:00,6662.3022
6731,2025-03-12 00:00:00,11,2025-03-12 11:00:00,6583.4266
6732,2025-03-12 00:00:00,12,2025-03-12 12:00:00,7160.8352
6733,2025-03-12 00:00:00,13,2025-03-12 13:00:00,7147.505
6734,2025-03-12 00:00:00,14,2025-03-12 14:00:00,5376.5595
6735,2025-03-12 00:00:00,15,2025-03-12 15:00:00,4297.1904
6736,2025-03-12 00:00:00,16,2025-03-12 16:00:00,2536.0404
6737,2025-03-12 00:00:00,17,2025-03-12 17:00:00,969.3447
6738,2025-03-12 00:00:00,18,2025-03-12 18:00:00,0
6739,2025-03-12 00:00:00,19,2025-03-12 19:00:00,0
6740,2025-03-12 00:00:00,20,2025-03-12 20:00:00,0
6741,2025-03-12 00:00:00,21,2025-03-12 21:00:00,0
6742,2025-03-12 00:00:00,22,2025-03-12 22:00:00,0
6743,2025-03-12 00:00:00,23,2025-03-12 23:00:00,0
6744,2025-03-12 00:00:00,24,2025-03-13 00:00:00,0
6745,2025-03-12 06:00:00,1,2025-03-12 07:00:00,1416.0319
6746,2025-03-12 06:00:00,2,2025-03-12 08:00:00,3428.6233
6747,2025-03-12 06:00:00,3,2025-03-12 09:00:00,5200.2094
6748,2025-03-12 06:00:00,4,2025-03-12 10:00:00,7149.7274
6749,2025-03-12 06:00:00,5,2025-03-12 11:00:00,7497.0165
6750,2025-03-12 06:00:00,6,2025-03-12 12:00:00,8150.6997
6751,2025-03-12 06:00:00,7,2025-03-12 13:00:00,8275.3106
6752,2025-03-12 06:00:00,8,2025-03-12 14:00:00,7177.9397
6753,2025-03-12 06:00:00,9,2025-03-12 15:00:00,5425.2166
6754,2025-03-12 06:00:00,10,2025-03-12 16:00:00,3580.3473
6755,2025-03-12 06:00:00,11,2025-03-12 17:00:00,1500.3223
6756,2025-03-12 06:00:00,12,2025-03-12 18:00:00,0
6757,2025-03-12 06:00:00,13,2025-03-12 19:00:00,0
6758,2025-03-12 06:00:00,14,2025-03-12 20:00:00,0
6759,2025-03-12 06:00:00,15,2025-03-12 21:00:00,0
6760,2025-03-12 06:00:00,16,2025-03-12 22:00:00,0
6761,2025-03-12 06:00:00,17,2025-03-12 23:00:00,0
6762,2025-03-12 06:00:00,18,2025-03-13 00:00:00,0
6763,2025-03-12 06:00:00,19,2025-03-13 01:00:00,0
6764,2025-03-12 06:00:00,20,2025-03-13 02:00:00,0
6765,2025-03-12 06:00:00,21,2025-03-13 03:00:00,0
6766,2025-03-12 06:00:00,22,2025-03-13 04:00:00,0
6767,2025-03-12 06:00:00,23,2025-03-13 05:00:00,0
6768,2025-03-12 06:00:00,24,2025-03-13 06:00:00,0
6769,2025-03-12 12:00:00,1,2025-03-12 13:00:00,7845.3118
6770,2025-03-12 12:00:00,2,2025-03-12 14:00:00,6454.1158
6771,2025-03-12 12:00:00,3,2025-03-12 15:00:00,4920.9279
6772,2025-03-12 12:00:00,4,2025-03-12 16:00:00,3023.8774
6773,2025-03-12 12:00:00,5,2025-03-12 17:00:00,1181.454
6774,2025-03-12 12:00:00,6,2025-03-12 18:00:00,0
6775,2025-03-12 12:00:00,7,2025-03-12 19:00:00,0
6776,2025-03-12 12:00:00,8,2025-03-12 20:00:00,0
6777,2025-03-12 12:00:00,9,2025-03-12 21:00:00,0
6778,2025-03-12 12:00:00,10,2025-03-12 22:00:00,0
6779,2025-03-12 12:00:00,11,2025-03-12 23:00:00,0
6780,2025-03-12 12:00:00,12,2025-03-13 00:00:00,0
6781,2025-03-12 12:00:00,13,2025-03-13 01:00:00,0
6782,2025-03-12 12:00:00,14,2025-03-13 02:00:00,0
6783,2025-03-12 12:00:00,15,2025-03-13 03:00:00,0
6784,2025-03-12 12:00:00,16,2025-03-13 04:00:00,0
6785,2025-03-12 12:00:00,17,2025-03-13 05:00:00,0
6786,2025-03-12 12:00:00,18,2025-03-13 06:00:00,0
6787,2025-03-12 12:00:00,19,2025-03-13 07:00:00,1671.7844
6788,2025-03-12 12:00:00,20,2025-03-13 08:00:00,3927.9
6789,2025-03-12 12:00:00,21,2025-03-13 09:00:00,6017.9625
6790,2025-03-12 12:00:00,22,2025-03-13 10:00:00,6502.7348
6791,2025-03-12 12:00:00,23,2025-03-13 11:00:00,7252.5932
6792,2025-03-12 12:00:00,24,2025-03-13 12:00:00,7031.0396
6793,2025-03-12 18:00:00,1,2025-03-12 19:00:00,0
6794,2025-03-12 18:00:00,2,2025-03-12 20:00:00,0
6795,2025-03-12 18:00:00,3,2025-03-12 21:00:00,0
6796,2025-03-12 18:00:00,4,2025-03-12 22:00:00,0
6797,2025-03-12 18:00:00,5,2025-03-12 23:00:00,0
6798,2025-03-12 18:00:00,6,2025-03-13 00:00:00,0
6799,2025-03-12 18:00:00,7,2025-03-13 01:00:00,0
6800,2025-03-12 18:00:00,8,2025-03-13 02:00:00,0
6801,2025-03-12 18:00:00,9,2025-03-13 03:00:00,0
6802,2025-03-12 18:00:00,10,2025-03-13 04:00:00,0
6803,2025-03-12 18:00:00,11,2025-03-13 05:00:00,0
6804,2025-03-12 18:00:00,12,2025-03-13 06:00:00,0
6805,2025-03-12 18:00:00,13,2025-03-13 07:00:00,1187.5617
6806,2025-03-12 18:00:00,14,2025-03-13 08:00:00,2849.7076
6807,2025-03-12 18:00:00,15,2025-03-13 09:00:00,3866.9089
6808,2025-03-12 18:00:00,16,2025-03-13 10:00:00,3939.7549
6809,2025-03-12 18:00:00,17,2025-03-13 11:00:00,5049.6205
6810,2025-03-12 18:00:00,18,2025-03-13 12:00:00,6123.77
6811,2025-03-12 18:00:00,19,2025-03-13 13:00:00,5349.0964
6812,2025-03-12 18:00:00,20,2025-03-13 14:00:00,5391.0738
6813,2025-03-12 18:00:00,21,2025-03-13 15:00:00,5117.8388
6814,2025-03-12 18:00:00,22,2025-03-13 16:00:00,3157.3595
6815,2025-03-12 18:00:00,23,2025-03-13 17:00:00,1130.7621
6816,2025-03-12 18:00:00,24,2025-03-13 18:00:00,0
6817,2025-03-13 00:00:00,1,2025-03-13 01:00:00,0
6818,2025-03-13 00:00:00,2,2025-03-13 02:00:00,0
6819,2025-03-13 00:00:00,3,2025-03-13 03:00:00,0
6820,2025-03-13 00:00:00,4,2025-03-13 04:00:00,0
6821,2025-03-13 00:00:00,5,2025-03-13 05:00:00,0
6822,2025-03-13 00:00:00,6,2025-03-13 06:00:00,0
6823,2025-03-13 00:00:00,7,2025-03-13 07:00:00,1611.7008
6824,2025-03-13 00:00:00,8,2025-03-13 08:00:00,3260.4461
6825,2025-03-13 00:00:00,9,2025-03-13 09:00:00,4587.3783
6826,2025-03-13 00:00:00,10,2025-03-13 10:00:00,5113.1134
6827,2025-03-13 00:00:00,11,2025-03-13 11:00:00,5717.0145
6828,2025-03-13 00:00:00,12,2025-03-13 12:00:00,6268.8881
6829,2025-03-13 00:00:00,13,2025-03-13 13:00:00,7037.8854
6830,2025-03-13 00:00:00,14,2025-03-13 14:00:00,7209.7166
6831,2025-03-13 00:00:00,15,2025-03-13 15:00:00,5006.1266
6832,2025-03-13 00:00:00,16,2025-03-13 16:00:00,3428.463
6833,2025-03-13 00:00:00,17,2025-03-13 17:00:00,1206.1968
6834,2025-03-13 00:00:00,18,2025-03-13 18:00:00,0
6835,2025-03-13 00:00:00,19,2025-03-13 19:00:00,0
6836,2025-03-13 00:00:00,20,2025-03-13 20:00:00,0
6837,2025-03-13 00:00:00,21,2025-03-13 21:00:00,0
6838,2025-03-13 00:00:00,22,2025-03-13 22:00:00,0
6839,2025-03-13 00:00:00,23,2025-03-13 23:00:00,0
6840,2025-03-13 00:00:00,24,2025-03-14 00:00:00,0
6841,2025-03-13 06:00:00,1,2025-03-13 07:00:00,1589.5043
6842,2025-03-13 06:00:00,2,2025-03-13 08:00:00,3422.159
6843,2025-03-13 06:00:00,3,2025-03-13 09:00:00,5217.4983
6844,2025-03-13 06:00:00,4,2025-03-13 10:00:00,5565.564
6845,2025-03-13 06:00:00,5,2025-03-13 11:00:00,5995.4444
6846,2025-03-13 06:00:00,6,2025-03-13 12:00:00,6434.8213
6847,2025-03-13 06:00:00,7,2025-03-13 13:00:00,6587.0053
6848,2025-03-13 06:00:00,8,2025-03-13 14:00:00,6111.956
6849,2025-03-13 06:00:00,9,2025-03-13 15:00:00,5213.8504
6850,2025-03-13 06:00:00,10,2025-03-13 16:00:00,3174.8507
6851,2025-03-13 06:00:00,11,2025-03-13 17:00:00,1081.7226
6852,2025-03-13 06:00:00,12,2025-03-13 18:00:00,0
6853,2025-03-13 06:00:00,13,2025-03-13 19:00:00,0
6854,2025-03-13 06:00:00,14,2025-03-13 20:00:00,0
6855,2025-03-13 06:00:00,15,2025-03-13 21:00:00,0
6856,2025-03-13 06:00:00,16,2025-03-13 22:00:00,0
6857,2025-03-13 06:00:00,17,2025-03-13 23:00:00,0
6858,2025-03-13 06:00:00,18,2025-03-14 00:00:00,0
6859,2025-03-13 06:00:00,19,2025-03-14 01:00:00,0
6860,2025-03-13 06:00:00,20,2025-03-14 02:00:00,0
6861,2025-03-13 06:00:00,21,2025-03-14 03:00:00,0
6862,2025-03-13 06:00:00,22,2025-03-14 04:00:00,0
6863,2025-03-13 06:00:00,23,2025-03-14 05:00:00,0
6864,2025-03-13 06:00:00,24,2025-03-14 06:00:00,0
6865,2025-03-13 12:00:00,1,2025-03-13 13:00:00,6346.8931
6866,2025-03-13 12:00:00,2,2025-03-13 14:00:00,6045.7291
6867,2025-03-13 12:00:00,3,2025-03-13 15:00:00,5007.1199
6868,2025-03-13 12:00:00,4,2025-03-13 16:00:00,3206.432
6869,2025-03-13 12:00:00,5,2025-03-13 17:00:00,1263.6118
6870,2025-03-13 12:00:00,6,2025-03-13 18:00:00,0
6871,2025-03-13 12:00:00,7,2025-03-13 19:00:00,0
6872,2025-03-13 12:00:00,8,2025-03-13 20:00:00,0
6873,2025-03-13 12:00:00,9,2025-03-13 21:00:00,0
6874,2025-03-13 12:00:00,10,2025-03-13 22:00:00,0
6875,2025-03-13 12:00:00,11,2025-03-13 23:00:00,0
6876,2025-03-13 12:00:00,12,2025-03-14 00:00:00,0
6877,2025-03-13 12:00:00,13,2025-03-14 01:00:00,0
6878,2025-03-13 12:00:00,14,2025-03-14 02:00:00,0
6879,2025-03-13 12:00:00,15,2025-03-14 03:00:00,0
6880,2025-03-13 12:00:00,16,2025-03-14 04:00:00,0
6881,2025-03-13 12:00:00,17,2025-03-14 05:00:00,0
6882,2025-03-13 12:00:00,18,2025-03-14 06:00:00,0
6883,2025-03-13 12:00:00,19,2025-03-14 07:00:00,1098.851
6884,2025-03-13 12:00:00,20,2025-03-14 08:00:00,2469.2386
6885,2025-03-13 12:00:00,21,2025-03-14 09:00:00,4286.5021
6886,2025-03-13 12:00:00,22,2025-03-14 10:00:00,5513.9787
6887,2025-03-13 12:00:00,23,2025-03-14 11:00:00,5501.3948
6888,2025-03-13 12:00:00,24,2025-03-14 12:00:00,5272.2181
6889,2025-03-13 18:00:00,1,2025-03-13 19:00:00,0
6890,2025-03-13 18:00:00,2,2025-03-13 20:00:00,0
6891,2025-03-13 18:00:00,3,2025-03-13 21:00:00,0
6892,2025-03-13 18:00:00,4,2025-03-13 22:00:00,0
6893,2025-03-13 18:00:00,5,2025-03-13 23:00:00,0
6894,2025-03-13 18:00:00,6,2025-03-14 00:00:00,0
6895,2025-03-13 18:00:00,7,2025-03-14 01:00:00,0
6896,2025-03-13 18:00:00,8,2025-03-14 02:00:00,0
6897,2025-03-13 18:00:00,9,2025-03-14 03:00:00,0
6898,2025-03-13 18:00:00,10,2025-03-14 04:00:00,0
6899,2025-03-13 18:00:00,11,2025-03-14 05:00:00,0
6900,2025-03-13 18:00:00,12,2025-03-14 06:00:00,0
6901,2025-03-13 18:00:00,13,2025-03-14 07:00:00,1316.9822
6902,2025-03-13 18:00:00,14,2025-03-14 08:00:00,3271.9832
6903,2025-03-13 18:00:00,15,2025-03-14 09:00:00,5776.3062
6904,2025-03-13 18:00:00,16,2025-03-14 10:00:00,7293.5736
6905,2025-03-13 18:00:00,17,2025-03-14 11:00:00,7479.8737
6906,2025-03-13 18:00:00,18,2025-03-14 12:00:00,8769.821
6907,2025-03-13 18:00:00,19,2025-03-14 13:00:00,7169.7917
6908,2025-03-13 18:00:00,20,2025-03-14 14:00:00,5918.6273
6909,2025-03-13 18:00:00,21,2025-03-14 15:00:00,3897.7743
6910,2025-03-13 18:00:00,22,2025-03-14 16:00:00,2667.9451
6911,2025-03-13 18:00:00,23,2025-03-14 17:00:00,1220.8664
6912,2025-03-13 18:00:00,24,2025-03-14 18:00:00,0
6913,2025-03-14 00:00:00,1,2025-03-14 01:00:00,0
6914,2025-03-14 00:00:00,2,2025-03-14 02:00:00,0
6915,2025-03-14 00:00:00,3,2025-03-14 03:00:00,0
6916,2025-03-14 00:00:00,4,2025-03-14 04:00:00,0
6917,2025-03-14 00:00:00,5,2025-03-14 05:00:00,0
6918,2025-03-14 00:00:00,6,2025-03-14 06:00:00,0
6919,2025-03-14 00:00:00,7,2025-03-14 07:00:00,1318.3862
6920,2025-03-14 00:00:00,8,2025-03-14 08:00:00,3138.0123
6921,2025-03-14 00:00:00,9,2025-03-14 09:00:00,5417.8006
6922,2025-03-14 00:00:00,10,2025-03-14 10:00:00,7029.5
6923,2025-03-14 00:00:00,11,2025-03-14 11:00:00,8078.2723
6924,2025-03-14 00:00:00,12,2025-03-14 12:00:00,8530.3388
6925,2025-03-14 00:00:00,13,2025-03-14 13:00:00,8522.6625
6926,2025-03-14 00:00:00,14,2025-03-14 14:00:00,6562.8782
6927,2025-03-14 00:00:00,15,2025-03-14 15:00:00,4672.7779
6928,2025-03-14 00:00:00,16,2025-03-14 16:00:00,3180.0849
6929,2025-03-14 00:00:00,17,2025-03-14 17:00:00,1568.6169
6930,2025-03-14 00:00:00,18,2025-03-14 18:00:00,0
6931,2025-03-14 00:00:00,19,2025-03-14 19:00:00,0
6932,2025-03-14 00:00:00,20,2025-03-14 20:00:00,0
6933,2025-03-14 00:00:00,21,2025-03-14 21:00:00,0
6934,2025-03-14 00:00:00,22,2025-03-14 22:00:00,0
6935,2025-03-14 00:00:00,23,2025-03-14 23:00:00,0
6936,2025-03-14 00:00:00,24,2025-03-15 00:00:00,0
6937,2025-03-14 06:00:00,1,2025-03-14 07:00:00,1392.1368
6938,2025-03-14 06:00:00,2,2025-03-14 08:00:00,3439.8717
6939,2025-03-14 06:00:00,3,2025-03-14 09:00:00,5785.322
6940,2025-03-14 06:00:00,4,2025-03-14 10:00:00,7585.1625
6941,2025-03-14 06:00:00,5,2025-03-14 11:00:00,8360.4747
6942,2025-03-14 06:00:00,6,2025-03-14 12:00:00,8825.7749
6943,2025-03-14 06:00:00,7,2025-03-14 13:00:00,7951.1833
6944,2025-03-14 06:00:00,8,2025-03-14 14:00:00,6346.4062
6945,2025-03-14 06:00:00,9,2025-03-14 15:00:00,4254.4754
6946,2025-03-14 06:00:00,10,2025-03-14 16:00:00,2808.0262
6947,2025-03-14 06:00:00,11,2025-03-14 17:00:00,1403.4927
6948,2025-03-14 06:00:00,12,2025-03-14 18:00:00,0
6949,2025-03-14 06:00:00,13,2025-03-14 19:00:00,0
6950,2025-03-14 06:00:00,14,2025-03-14 20:00:00,0
6951,2025-03-14 06:00:00,15,2025-03-14 21:00:00,0
6952,2025-03-14 06:00:00,16,2025-03-14 22:00:00,0
6953,2025-03-14 06:00:00,17,2025-03-14 23:00:00,0
6954,2025-03-14 06:00:00,18,2025-03-15 00:00:00,0
6955,2025-03-14 06:00:00,19,2025-03-15 01:00:00,0
6956,2025-03-14 06:00:00,20,2025-03-15 02:00:00,0
6957,2025-03-14 06:00:00,21,2025-03-15 03:00:00,0
6958,2025-03-14 06:00:00,22,2025-03-15 04:00:00,0
6959,2025-03-14 06:00:00,23,2025-03-15 05:00:00,0
6960,2025-03-14 06:00:00,24,2025-03-15 06:00:00,0
6961,2025-03-14 12:00:00,1,2025-03-14 13:00:00,7553.8871
6962,2025-03-14 12:00:00,2,2025-03-14 14:00:00,6323.0109
6963,2025-03-14 12:00:00,3,2025-03-14 15:00:00,4351.5193
6964,2025-03-14 12:00:00,4,2025-03-14 16:00:00,3040.2879
6965,2025-03-14 12:00:00,5,2025-03-14 17:00:00,1350.9135
6966,2025-03-14 12:00:00,6,2025-03-14 18:00:00,0
6967,2025-03-14 12:00:00,7,2025-03-14 19:00:00,0
6968,2025-03-14 12:00:00,8,2025-03-14 20:00:00,0
6969,2025-03-14 12:00:00,9,2025-03-14 21:00:00,0
6970,2025-03-14 12:00:00,10,2025-03-14 22:00:00,0
6971,2025-03-14 12:00:00,11,2025-03-14 23:00:00,0
6972,2025-03-14 12:00:00,12,2025-03-15 00:00:00,0
6973,2025-03-14 12:00:00,13,2025-03-15 01:00:00,0
6974,2025-03-14 12:00:00,14,2025-03-15 02:00:00,0
6975,2025-03-14 12:00:00,15,2025-03-15 03:00:00,0
6976,2025-03-14 12:00:00,16,2025-03-15 04:00:00,0
6977,2025-03-14 12:00:00,17,2025-03-15 05:00:00,0
6978,2025-03-14 12:00:00,18,2025-03-15 06:00:00,0
6979,2025-03-14 12:00:00,19,2025-03-15 07:00:00,1260.0811
6980,2025-03-14 12:00:00,20,2025-03-15 08:00:00,3739.219
6981,2025-03-14 12:00:00,21,2025-03-15 09:00:00,6017.9625
6982,2025-03-14 12:00:00,22,2025-03-15 10:00:00,6572.6892
6983,2025-03-14 12:00:00,23,2025-03-15 11:00:00,8768.6625
6984,2025-03-14 12:00:00,24,2025-03-15 12:00:00,8906.5125
6985,2025-03-14 18:00:00,1,2025-03-14 19:00:00,0
6986,2025-03-14 18:00:00,2,2025-03-14 20:00:00,0
6987,2025-03-14 18:00:00,3,2025-03-14 21:00:00,0
6988,2025-03-14 18:00:00,4,2025-03-14 22:00:00,0
6989,2025-03-14 18:00:00,5,2025-03-14 23:00:00,0
6990,2025-03-14 18:00:00,6,2025-03-15 00:00:00,0
6991,2025-03-14 18:00:00,7,2025-03-15 01:00:00,0
6992,2025-03-14 18:00:00,8,2025-03-15 02:00:00,0
6993,2025-03-14 18:00:00,9,2025-03-15 03:00:00,0
6994,2025-03-14 18:00:00,10,2025-03-15 04:00:00,0
6995,2025-03-14 18:00:00,11,2025-03-15 05:00:00,0
6996,2025-03-14 18:00:00,12,2025-03-15 06:00:00,0
6997,2025-03-14 18:00:00,13,2025-03-15 07:00:00,1317.8164
6998,2025-03-14 18:00:00,14,2025-03-15 08:00:00,2757.8105
6999,2025-03-14 18:00:00,15,2025-03-15 09:00:00,4300.2466
7000,2025-03-14 18:00:00,16,2025-03-15 10:00:00,4315.5466
7001,2025-03-14 18:00:00,17,2025-03-15 11:00:00,5456.2817
7002,2025-03-14 18:00:00,18,2025-03-15 12:00:00,6416.8892
7003,2025-03-14 18:00:00,19,2025-03-15 13:00:00,7754.4577
7004,2025-03-14 18:00:00,20,2025-03-15 14:00:00,7382.5226
7005,2025-03-14 18:00:00,21,2025-03-15 15:00:00,6083.7908
7006,2025-03-14 18:00:00,22,2025-03-15 16:00:00,4046.0625
7007,2025-03-14 18:00:00,23,2025-03-15 17:00:00,1671.5826
7008,2025-03-14 18:00:00,24,2025-03-15 18:00:00,0
7009,2025-03-15 00:00:00,1,2025-03-15 01:00:00,0
7010,2025-03-15 00:00:00,2,2025-03-15 02:00:00,0
7011,2025-03-15 00:00:00,3,2025-03-15 03:00:00,0
7012,2025-03-15 00:00:00,4,2025-03-15 04:00:00,0
7013,2025-03-15 00:00:00,5,2025-03-15 05:00:00,0
7014,2025-03-15 00:00:00,6,2025-03-15 06:00:00,0
7015,2025-03-15 00:00:00,7,2025-03-15 07:00:00,1245.8154
7016,2025-03-15 00:00:00,8,2025-03-15 08:00:00,3194.9284
7017,2025-03-15 00:00:00,9,2025-03-15 09:00:00,5180.7537
7018,2025-03-15 00:00:00,10,2025-03-15 10:00:00,5191.2684
7019,2025-03-15 00:00:00,11,2025-03-15 11:00:00,6293.3148
7020,2025-03-15 00:00:00,12,2025-03-15 12:00:00,6575.1149
7021,2025-03-15 00:00:00,13,2025-03-15 13:00:00,6326.3075
7022,2025-03-15 00:00:00,14,2025-03-15 14:00:00,6157.8347
7023,2025-03-15 00:00:00,15,2025-03-15 15:00:00,5366.2022
7024,2025-03-15 00:00:00,16,2025-03-15 16:00:00,3829.3784
7025,2025-03-15 00:00:00,17,2025-03-15 17:00:00,1584.7865
7026,2025-03-15 00:00:00,18,2025-03-15 18:00:00,0
7027,2025-03-15 00:00:00,19,2025-03-15 19:00:00,0
7028,2025-03-15 00:00:00,20,2025-03-15 20:00:00,0
7029,2025-03-15 00:00:00,21,2025-03-15 21:00:00,0
7030,2025-03-15 00:00:00,22,2025-03-15 22:00:00,0
7031,2025-03-15 00:00:00,23,2025-03-15 23:00:00,0
7032,2025-03-15 00:00:00,24,2025-03-16 00:00:00,0
7033,2025-03-15 06:00:00,1,2025-03-15 07:00:00,1323.7759
7034,2025-03-15 06:00:00,2,2025-03-15 08:00:00,3224.1194
7035,2025-03-15 06:00:00,3,2025-03-15 09:00:00,5032.3986
7036,2025-03-15 06:00:00,4,2025-03-15 10:00:00,5269.2072
7037,2025-03-15 06:00:00,5,2025-03-15 11:00:00,6143.8996
7038,2025-03-15 06:00:00,6,2025-03-15 12:00:00,5985.4576
7039,2025-03-15 06:00:00,7,2025-03-15 13:00:00,6018.5139
7040,2025-03-15 06:00:00,8,2025-03-15 14:00:00,5300.0503
7041,2025-03-15 06:00:00,9,2025-03-15 15:00:00,4442.7361
7042,2025-03-15 06:00:00,10,2025-03-15 16:00:00,3061.3853
7043,2025-03-15 06:00:00,11,2025-03-15 17:00:00,1392.4361
7044,2025-03-15 06:00:00,12,2025-03-15 18:00:00,0
7045,2025-03-15 06:00:00,13,2025-03-15 19:00:00,0
7046,2025-03-15 06:00:00,14,2025-03-15 20:00:00,0
7047,2025-03-15 06:00:00,15,2025-03-15 21:00:00,0
7048,2025-03-15 06:00:00,16,2025-03-15 22:00:00,0
7049,2025-03-15 06:00:00,17,2025-03-15 23:00:00,0
7050,2025-03-15 06:00:00,18,2025-03-16 00:00:00,0
7051,2025-03-15 06:00:00,19,2025-03-16 01:00:00,0
7052,2025-03-15 06:00:00,20,2025-03-16 02:00:00,0
7053,2025-03-15 06:00:00,21,2025-03-16 03:00:00,0
7054,2025-03-15 06:00:00,22,2025-03-16 04:00:00,0
7055,2025-03-15 06:00:00,23,2025-03-16 05:00:00,0
7056,2025-03-15 06:00:00,24,2025-03-16 06:00:00,0
7057,2025-03-15 12:00:00,1,2025-03-15 13:00:00,6836.1285
7058,2025-03-15 12:00:00,2,2025-03-15 14:00:00,6153.165
7059,2025-03-15 12:00:00,3,2025-03-15 15:00:00,4977.7069
7060,2025-03-15 12:00:00,4,2025-03-15 16:00:00,3383.0912
7061,2025-03-15 12:00:00,5,2025-03-15 17:00:00,1347.5709
7062,2025-03-15 12:00:00,6,2025-03-15 18:00:00,0
7063,2025-03-15 12:00:00,7,2025-03-15 19:00:00,0
7064,2025-03-15 12:00:00,8,2025-03-15 20:00:00,0
7065,2025-03-15 12:00:00,9,2025-03-15 21:00:00,0
7066,2025-03-15 12:00:00,10,2025-03-15 22:00:00,0
7067,2025-03-15 12:00:00,11,2025-03-15 23:00:00,0
7068,2025-03-15 12:00:00,12,2025-03-16 00:00:00,0
7069,2025-03-15 12:00:00,13,2025-03-16 01:00:00,0
7070,2025-03-15 12:00:00,14,2025-03-16 02:00:00,0
7071,2025-03-15 12:00:00,15,2025-03-16 03:00:00,0
7072,2025-03-15 12:00:00,16,2025-03-16 04:00:00,0
7073,2025-03-15 12:00:00,17,2025-03-16 05:00:00,0
