date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,risk_method,cvar_alpha,risk_weight,var_cost_yuan,cvar_cost_yuan,lambda_cvar_term_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals,scenario_emergency_interval_count
2025-04-27,PuLP HiGHS,Optimal,6.8551016,7463.57149351,7086.22206749,1.124955|0.726615|0.384264,3372.444135|7086.222067|10800,3372.44413498,5142.3886443,33440.883781,1667.98379746,35108.8675785,30178.4126889,CVaR,0.9,0.05,3089.97759564,4238.67509558,211.933754779,56646.7040088,465.920784514,53813.3117555,2833.39225332,19785.4861872,16365.8582951,3804.63089234,1200,10800,9.09494701773e-13,4.54747350886e-13,7086.22206749,7463.57149351,7086.22206749,1289.24012414,5667.37208519,39108.2558662,53825.1777173,2821.52629153,3254.65135818,19083.7357018,15797.4404019,1270.16837866,25,1086
2025-04-28,PuLP HiGHS,Optimal,7.8835769,7086.22206749,7122.84242774,1.124955|0.726615|0.384264,3310.806093|7055.403047|10800,3310.80609347,5095.44218408,34191.8034397,1630.21776808,35822.0212078,30950.4366081,CVaR,0.9,0.05,3121.4915849,4477.15168682,223.857584341,57536.2731309,472.746563478,54455.8241924,3080.44893856,20001.5515524,16228.9938761,3990.19959121,1200,10800,9.09494701773e-13,9.09494701773e-13,7055.40304674,7086.22206749,7122.84242774,5434.56916396,19365.7233163,53557.5267561,55366.445687,2169.82744397,507.790352995,19148.9413528,15477.6841715,1603.9199042,26,1070
2025-04-29,PuLP HiGHS,Optimal,14.5535204,7122.84242774,7332.39658085,1.124955|0.726615|0.384264,3864.793162|7332.396581|10800,3864.79316171,5517.38504963,35252.9797074,1903.95203969,37156.9317471,31999.1333841,CVaR,0.9,0.05,5180.82972925,7191.73373267,359.586686634,59711.0422779,521.133763033,56513.1183579,3197.92392003,19757.4091194,15814.9026489,4347.96412501,1200,10800,3.41060513165e-13,1.81898940355e-12,7332.39658085,7122.84242774,7332.39658085,825.94398384,3496.29118373,38749.2708911,56453.7051191,3257.33715884,6347.69203199,17421.8137709,13923.0704167,4227.42758073,37,1070
2025-04-30,PuLP HiGHS,Optimal,6.080762,7332.39658085,7081.23153017,1.124955|0.726615|0.384264,3296.432646|7048.216323|10800,3296.43264644,5084.49468408,34317.9288037,1762.25250952,36080.1813132,31283.6522316,CVaR,0.9,0.05,2843.02661619,5759.31204917,287.965602458,57779.1348986,486.380115826,54840.7412233,2938.3936753,19506.1289163,16055.7266541,3855.62486237,1200,10800,0,9.09494701773e-13,7048.21632322,7332.39658085,7081.23153017,1312.40232357,4234.90136008,38552.8301638,54392.7177445,3386.41715412,4251.42266409,18015.2185067,14818.3755361,2728.26152751,31,1053
2025-05-01,PuLP HiGHS,Optimal,6.86564820001,7081.23153017,7419.29633729,1.124955|0.726615|0.384264,4038.592675|7419.296337|10800,4038.59267459,5649.75901412,34980.5425644,1881.26209407,36861.8046585,31618.2834017,CVaR,0.9,0.05,2781.18560624,8124.75514551,406.237757276,58802.0359357,525.605748095,55575.1037792,3226.93215649,19733.4319546,15679.8215568,4354.49811143,1200,10800,4.54747350886e-13,9.09494701773e-13,7419.29633729,7081.23153017,7419.29633729,2678.91716855,12420.5671812,47401.1097456,56871.7121154,1930.3238203,4555.17927881,19367.4362038,15383.3649987,662.452308926,14,1048
2025-05-02,PuLP HiGHS,Optimal,4.0788823,7419.29633729,7466.93697064,1.124955|0.726615|0.384264,4106.586078|7453.293039|10800,4106.58607837,5701.54602012,14217.5919906,960.516033292,15178.1080239,9643.76309707,CVaR,0.9,0.05,1213.03939236,3344.02186634,167.201093317,27824.6728901,262.309111505,25847.595475,1977.07741512,21972.6970048,17767.2875422,20097.7461188,1200,10800,4.54747350886e-13,9.09494701773e-13,7453.29303918,7419.29633729,7466.93697064,2527.12975049,11475.7301542,25693.3221448,27197.7957417,626.8771484,12067.4699763,17496.0992764,14128.9638439,8114.92142673,28,747
2025-05-03,PuLP HiGHS,Optimal,1.79462540001,7466.93697064,7218.78124933,1.124955|0.726615|0.384264,3525.711523|7162.855761|10800,3525.71152253,5259.12436686,14152.3860022,781.127559286,14933.5135615,9751.42255116,CVaR,0.9,0.05,1422.94697369,1540.66713037,77.0333565187,27799.4274295,220.50773721,25775.5698611,2023.85756835,18634.3367779,15367.4858786,19635.6431045,1200,10800,4.54747350886e-13,5.45696821064e-12,7162.85576127,7466.93697064,7218.78124933,1742.83646339,8721.55977095,22873.9457732,26894.4549257,904.972503773,16775.3829742,16937.2469161,13942.5101512,3122.0655892,18,741
2025-05-04,PuLP HiGHS,Optimal,4.39393419999,7218.78124933,7418.63785873,1.124955|0.726615|0.384264,4037.275717|7418.637859|10800,4037.27571747,5648.75595702,35584.7709844,1973.96135395,37558.7323383,32320.7915583,CVaR,0.9,0.05,4651.30272372,8216.30354004,410.815177002,59913.548111,544.744737413,56433.5587655,3479.9893455,19659.640424,15744.437795,4090.24422156,1200,10800,4.54747350886e-13,9.09494701773e-13,7418.63785873,7218.78124933,7418.63785873,2097.45532761,9372.60969776,44957.3806821,57546.5867641,2366.96134688,4441.9536879,17302.8953789,13835.4743085,4265.70853165,34,1068
2025-05-05,PuLP HiGHS,Optimal,4.81859800001,7418.63785873,7309.72430696,1.124955|0.726615|0.384264,3819.448614|7309.724307|10800,3819.44861392,5482.84848817,35548.5850939,2044.73773769,37593.3228316,32568.0738472,CVaR,0.9,0.05,7234.60288487,9151.99007607,457.599503804,59841.6110538,550.444424854,56422.8166056,3418.79444819,18964.7115949,15459.4385885,4077.43517291,1200,10800,3.41060513165e-13,1.81898940355e-12,7309.72430696,7418.63785873,7309.72430696,3154.85151367,14546.5551468,50095.1402407,56962.4061309,2879.20492289,1551.62922679,18882.335865,15392.7142472,149.100071137,7,1017
2025-05-06,PuLP HiGHS,Optimal,4.24656150001,7309.72430696,7469.67590358,1.124955|0.726615|0.384264,4139.351807|7469.675904|10800,4139.35180716,5726.50195554,35580.2558371,2329.62766843,37909.8835056,32756.6935786,CVaR,0.9,0.05,5718.04524309,11466.2405708,573.312028539,60191.0483349,648.734435207,56769.3709763,3421.67735855,19866.2229383,15947.6841431,4519.29831378,1200,10800,9.09494701773e-13,9.09494701773e-13,7469.67590358,7309.72430696,7469.67590358,2813.05612334,12361.652667,47941.9085041,57670.8788284,2520.16950648,3796.65581148,19332.843877,15515.6471034,965.416101016,21,1039
2025-05-07,PuLP HiGHS,Optimal,7.54967460001,7469.67590358,7728.61555356,1.124955|0.726615|0.384264,4657.231107|7728.615554|10800,4657.23110711,6120.94342966,35902.522221,2091.26848096,37993.790702,32287.1272392,CVaR,0.9,0.05,4659.92092319,8285.59933857,414.279966929,60917.8215741,588.27169507,57200.5941081,3717.22746599,19946.7889231,15923.8533427,4212.90457832,1200,10800,7.84439180279e-12,9.09494701773e-13,7728.61555356,7469.67590358,7728.61555356,2837.86645242,13141.8520245,49044.3742455,58918.679943,1999.14163117,2772.86024977,19383.1290033,15467.2888077,1020.22445477,23,1051
2025-05-08,PuLP HiGHS,Optimal,3.71073039999,7728.61555356,7757.94037811,1.124955|0.726615|0.384264,4672.954548|7736.477274|10800,4672.95454759,6132.91914879,39256.4826953,2185.4674043,41441.9500996,35874.5182476,CVaR,0.9,0.05,7681.37600476,11309.7459362,565.487296811,64510.3869634,571.300678508,60770.6107859,3739.77617752,20133.6213627,16301.1577555,4645.97176783,1200,10800,9.09494701773e-13,1.81898940355e-12,7736.4772738,7728.61555356,7757.94037811,1221.26553458,4901.48460581,44157.9673011,60494.1731618,4016.21380161,2325.62273914,18615.322185,15052.0186277,2767.43830548,37,1043
2025-05-09,PuLP HiGHS,Optimal,1.00307450001,7757.94037811,7195.25365813,1.124955|0.726615|0.384264,3194.370481|6997.185241|10800,3194.37048134,5006.75929119,15825.8153847,759.188077689,16585.0034624,11651.4996288,CVaR,0.9,0.05,1240.41582384,1465.10915165,73.2554575826,29717.0027658,215.115415813,27628.9742419,2088.02852393,17634.2481678,14968.4206396,18499.1399,1200,10800,2.72848410532e-12,4.54747350886e-13,6997.18524067,7757.94037811,7195.25365813,540.149932501,2112.46534973,17938.2807344,27457.9618908,2259.04087497,16824.1596119,16742.0232075,14067.4568461,1793.18875386,18,748
2025-05-10,PuLP HiGHS,Optimal,2.75317839999,7195.25365813,7258.3537532,1.124955|0.726615|0.384264,3457.168565|7128.584282|10800,3457.16856477,5206.91879444,16347.0103601,955.40585313,17302.4162132,12247.0799182,CVaR,0.9,0.05,1466.4115337,3031.64998866,151.582499433,30564.4785356,253.72647363,28574.1005367,1990.37799881,18754.9979168,15251.5507508,18565.5039788,1200,10800,1.36424205266e-12,3.63797880709e-12,7128.58428239,7195.25365813,7258.3537532,771.619976479,3376.67671442,19723.6870745,28366.79571,2197.68282559,13795.3644843,16659.0307014,13437.0247826,3910.49318373,24,760
2025-05-11,PuLP HiGHS,Optimal,3.7688736,7258.3537532,7112.53497356,1.124955|0.726615|0.384264,3425.069947|7112.534974|10800,3425.06994712,5182.47096255,38534.551497,2104.15225752,40638.7037546,35959.6370878,CVaR,0.9,0.05,6754.64469572,10068.0859147,503.404295737,63652.8875574,571.731746663,60204.7355775,3448.15197988,20057.1038092,16377.4909871,3911.42199621,1200,10800,9.09494701773e-13,9.09494701773e-13,7112.53497356,7258.3537532,7112.53497356,1002.37708046,3584.41799201,42118.9694891,60429.2093359,3223.67822153,2639.15463503,18103.103156,14794.7504581,3536.74118224,36,1054
2025-05-12,PuLP HiGHS,Optimal,3.05705080001,7112.53497356,7130.78195923,1.124955|0.726615|0.384264,3446.586293|7123.293147|10800,3446.58629318,5198.85883374,38317.590927,2064.81318303,40382.40411,35643.1615774,CVaR,0.9,0.05,4590.14289211,9192.32602236,459.616301118,63658.4128143,573.523669075,60101.549621,3556.86319338,20534.9061603,16623.5916341,3892.62179382,1200,10800,4.54747350886e-13,4.54747350886e-13,7123.29314659,7112.53497356,7130.78195923,833.5677296,2896.80583757,41214.3967645,59022.1919521,4636.22086228,4794.50998685,16387.5377599,13257.4832984,7513.47673612,42,1085
2025-05-13,PuLP HiGHS,Optimal,3.63326239999,7130.78195923,7423.74393707,1.124955|0.726615|0.384264,4047.487874|7423.743937|10800,4047.48787413,5656.53402061,38814.418334,2246.87393309,41061.2922671,35905.1987475,CVaR,0.9,0.05,7184.72566476,10008.8100205,500.440501026,64338.0386225,586.537987349,60727.079143,3610.95947956,20203.7919013,16101.40566,3618.62217579,1200,10800,4.54747350886e-13,0,7423.74393707,7130.78195923,7423.74393707,302.956603575,1176.75275148,39991.1710855,59712.4328125,4625.60580998,3070.21460704,18696.2961177,14880.3340753,2728.56736828,36,1060
2025-05-14,PuLP HiGHS,Optimal,3.0311812,7423.74393707,7224.23871532,1.124955|0.726615|0.384264,3583.632972|7191.816486|10800,3583.63297172,5303.24009383,39317.2767839,2286.8660442,41604.1428281,36912.9968969,CVaR,0.9,0.05,7265.39559113,12241.8832527,612.094162636,64841.0326072,615.836398681,61045.2703353,3795.76227192,19920.3392808,16344.2095235,3831.74350661,1200,10800,0,9.09494701773e-13,7191.81648586,7423.74393707,7224.23871532,200.366180827,631.52851365,39948.8052976,59866.7422235,4974.2903837,3851.67289228,17793.902254,14592.6155253,3878.03102496,37,1026
2025-05-15,PuLP HiGHS,Optimal,5.3294969,7224.23871532,7635.89168897,1.124955|0.726615|0.384264,4279.327987|7539.663994|10800,4279.32798702,5833.11446299,39026.5062015,2066.63498583,41093.1411873,35684.8793589,CVaR,0.9,0.05,7373.71336968,8497.05269134,424.852634567,64704.2618565,547.749625296,61024.0682599,3680.19359668,20142.8926775,16031.8603184,3908.57860916,1200,10800,3.63797880709e-12,9.09494701773e-13,7539.66399351,7224.23871532,7635.89168897,1020.18770582,4017.77471026,43044.2809118,59462.6573196,5241.60453698,3827.56944797,18524.8927253,14634.6754312,3015.1848394,35,1040
2025-05-16,PuLP HiGHS,Optimal,3.90331720002,7635.89168897,7507.29743571,1.124955|0.726615|0.384264,3704.274618|7252.137309|10800,3704.27461806,5395.12650216,15686.2525125,954.593232208,16640.8457447,11455.2387284,CVaR,0.9,0.05,1270.34792,4190.38971648,209.519485824,29309.8070043,251.966885947,27115.9189742,2193.88803008,21671.7391079,17899.4876194,16926.5974282,1200,10800,1.20508047985e-11,9.09494701773e-13,7252.13730903,7635.89168897,7507.29743571,426.786555801,1223.60026973,16909.8527822,27132.725689,2177.08131534,21766.35278,16807.3039967,13729.6510653,9034.27166525,41,717
2025-05-17,PuLP HiGHS,Optimal,3.17614699999,7507.29743571,7638.69411565,1.124955|0.726615|0.384264,4153.532788|7476.766394|10800,4153.53278846,5737.3028645,15932.706627,1014.33619072,16947.0428178,11433.3423939,CVaR,0.9,0.05,1349.05489539,4472.04881343,223.602440671,29936.376601,264.236045986,27747.0422924,2189.33430852,21145.2667103,17155.1439727,17827.4760126,1200,10800,4.54747350886e-13,4.54747350886e-13,7476.76639423,7507.29743571,7638.69411565,584.088128352,2084.96896425,18017.6755913,28329.7803897,1606.59621122,15136.3350105,16897.2495387,13568.5151144,7834.64602985,37,741
2025-05-18,PuLP HiGHS,Optimal,5.37406579999,7638.69411565,7562.88942811,1.124955|0.726615|0.384264,4200.554523|7500.277262|10800,4200.55452346,5773.11685141,37771.5287147,2040.01146575,39811.5401805,34431.2304296,CVaR,0.9,0.05,5695.78831473,7856.14201132,392.807100566,62313.4846478,551.72645346,58899.211905,3414.27274277,18161.6280341,14835.4938761,4232.7387812,1200,10800,4.54747350886e-13,2.27373675443e-13,7500.27726173,7638.69411565,7562.88942811,1533.81603783,5296.76621493,43068.2949297,58741.7577878,3571.72686001,3304.35880601,17701.4270441,14406.3801245,889.314741686,24,1066
2025-05-19,PuLP HiGHS,Optimal,6.8072022,7562.88942811,8191.44137442,1.124955|0.726615|0.384264,5582.882749|8191.441374|10800,5582.88274885,6825.96368845,38463.3413112,2432.19971607,40895.5410272,34613.5796827,CVaR,0.9,0.05,7356.27611383,10880.0468776,544.00234388,63895.5272012,658.523332983,59998.5175189,3897.00968228,19866.2575417,15525.9718571,4647.57387862,1200,10800,4.54747350886e-13,1.81898940355e-12,8191.44137442,7562.88942811,8191.44137442,315.182562249,1660.41789677,40123.7592079,57430.8586375,6464.66856367,6228.35913884,18088.2566276,14085.7911167,3218.18165454,36,1045
2025-05-20,PuLP HiGHS,Optimal,3.89530999999,8191.44137442,6997.18580041,1.124955|0.726615|0.384264,3194.371601|6997.1858|10800,3194.37160083,5006.76014384,35767.7993376,2007.7435163,37775.5428539,33148.1473702,CVaR,0.9,0.05,4544.71967985,7587.29320208,379.364660104,58676.6671508,545.892234197,55401.8659593,3274.8011915,17692.8648733,15406.050564,4018.10672988,1200,10800,9.09494701773e-13,9.09494701773e-13,6997.18580041,8191.44137442,6997.18580041,1533.6495247,5107.3142444,40875.113582,56583.3443133,2093.32283754,1559.66143249,16340.8821338,14310.944545,2447.08875853,32,1039
2025-05-21,PuLP HiGHS,Optimal,5.7382578,6997.18580041,7083.53810447,1.124955|0.726615|0.384264,3366.75276|7083.37638|10800,3366.75275986,5138.05382266,36986.2990531,1916.33566094,38902.6347141,34187.1569302,CVaR,0.9,0.05,4355.00540166,8451.52077616,422.576038808,61280.6290762,526.236901448,57825.3239934,3455.30508276,18616.7562208,15002.0010173,4026.59467059,1200,10800,9.09494701773e-13,1.81898940355e-12,7083.37637993,6997.18580041,7083.53810447,1108.94276014,4349.24066898,41335.5397221,57838.9556878,3441.67338837,4318.05961032,16786.8762141,13519.6526598,3312.22836416,35,1046
2025-05-22,PuLP HiGHS,Optimal,4.15964159998,7083.53810447,7489.92159115,1.124955|0.726615|0.384264,4179.843182|7489.921591|10800,4179.84318231,5757.34211019,36828.8954694,2152.52116002,38981.4166294,33736.1281901,CVaR,0.9,0.05,7616.5045748,10241.0734167,512.053670835,61039.978565,577.501903684,57534.4876682,3505.49089673,19163.4617931,15156.6589144,4359.00799428,1200,10800,2.27373675443e-13,1.81898940355e-12,7489.92159115,7083.53810447,7489.92159115,443.637625301,2235.02090252,39063.9163719,57947.0918466,3092.88671839,3789.33859851,17994.8153615,14210.0553048,2115.25004114,31,1032
2025-05-23,PuLP HiGHS,Optimal,3.49895189999,7489.92159115,7739.35386623,1.124955|0.726615|0.384264,4332.106424|7566.053212|10800,4332.10642387,5873.31302747,15633.6335916,998.623729828,16632.2573214,10997.9510434,CVaR,0.9,0.05,1444.77076435,4780.13498851,239.006749425,29560.9970703,257.906768629,27425.2806561,2135.71641418,22033.2391781,17778.4052755,18583.1319508,1200,10800,9.09494701773e-13,9.09494701773e-13,7566.05321193,7489.92159115,7739.35386623,364.247056765,1462.38549301,17096.0190846,27252.171884,2308.82518635,17650.3332653,17477.0933924,13931.9566003,8402.59446089,37,703
2025-05-24,PuLP HiGHS,Optimal,3.99348560002,7739.35386623,7771.09902313,1.124955|0.726615|0.384264,4153.532363|7476.766182|10800,4153.53236322,5737.30254061,15927.4980325,1101.63160669,17029.1296392,11585.5766003,CVaR,0.9,0.05,1354.82434989,5874.99003541,293.749501771,29840.1441382,286.448397634,27612.5685026,2227.57563562,22701.5230698,18624.5626027,18173.0386789,1200,10800,4.32009983342e-12,1.81898940355e-12,7476.76618161,7739.35386623,7771.09902313,156.368268474,607.938286854,16535.4363193,27277.8804467,2562.26369146,20380.8382468,17212.3075994,13913.3985143,10200.3795588,38,704
2025-05-25,PuLP HiGHS,Optimal,4.29260840002,7771.09902313,7091.15225723,1.124955|0.726615|0.384264,3382.304514|7091.152257|10800,3382.30451446,5149.89877768,36206.5132071,2134.23329633,38340.7465034,33732.1123525,CVaR,0.9,0.05,6558.83029192,10825.2925356,541.264626782,60050.5804585,573.394766378,56865.7649368,3184.81552177,18041.3805184,15225.4703092,4507.64453096,1200,10800,9.09494701773e-13,9.09494701773e-13,7091.15225723,7771.09902313,7091.15225723,390.215388063,1919.25992445,38125.7731315,55883.4131286,4167.16732993,5280.80892279,16104.0078941,13656.1984835,3506.64445006,31,1058
2025-05-26,PuLP HiGHS,Optimal,4.59441019999,7091.15225723,7146.10711423,1.124955|0.726615|0.384264,3382.458276|7091.229138|10800,3382.45827621,5150.01588993,36161.2609097,2069.81942944,38231.0803391,33508.523423,CVaR,0.9,0.05,5415.79072674,8549.17947564,427.458973782,59803.6102965,580.987016655,56429.4822975,3374.12799904,18548.6424972,15024.3312299,4798.754018,1200,10800,5.68434188608e-13,9.09494701773e-13,7091.22913811,7091.15225723,7146.10711423,3084.26277713,11794.4223183,47955.683228,56840.6951716,2962.91512489,1847.47569485,18148.3680664,14650.7187625,773.886898177,19,1055
2025-05-27,PuLP HiGHS,Optimal,4.57880389999,7146.10711423,7712.76893306,1.124955|0.726615|0.384264,4625.537866|7712.768933|10800,4625.53786612,6096.80435189,38073.3764228,2248.31705532,40321.6934782,34829.5426023,CVaR,0.9,0.05,6912.49121087,12093.0695199,604.653475995,63059.4115937,598.155399968,59281.6789951,3777.73259865,19106.4500985,14966.2289429,5117.40338706,1200,10800,9.09494701773e-13,9.09494701773e-13,7712.76893306,7146.10711423,7712.76893306,324.289437052,976.455856989,39049.8322798,57632.4788351,5426.9327586,4712.83471145,17597.7401253,13744.1738645,2730.76505163,33,1013
2025-05-28,PuLP HiGHS,Optimal,7.44297589999,7712.76893306,8304.46750194,1.124955|0.726615|0.384264,5808.935004|8304.467502|10800,5808.93500388,6998.13582337,38012.6759505,2397.86305956,40410.53901,33922.0684334,CVaR,0.9,0.05,7786.48167088,10193.3049354,509.665246771,62497.5424471,639.140480687,58439.332098,4058.21034916,19236.4899122,15049.0281169,4788.26386364,1200,10800,3.41060513165e-13,1.81898940355e-12,8304.46750194,7712.76893306,8304.46750194,1709.62204626,4715.38907737,42728.0650278,58383.9573218,4113.58512527,3754.12676579,18595.2620543,14529.633552,1160.62242268,22,1013
2025-05-29,PuLP HiGHS,Optimal,3.99284409999,8304.46750194,7149.06206514,1.124955|0.726615|0.384264,3498.12413|7149.062065|10800,3498.12413027,5238.11249851,35923.1238847,2301.96270511,38225.0865898,33608.2422848,CVaR,0.9,0.05,6808.69466501,12425.3638699,621.268193497,59349.8458577,644.840420104,55931.4344968,3418.41136088,17891.7223964,15532.1600342,5248.24082526,1200,10800,9.09494701773e-13,4.54747350886e-13,7149.06206514,8304.46750194,7149.06206514,1307.96583912,4935.72446059,40858.8483453,57401.5573932,1948.28846454,2352.55758558,17298.4581043,15051.6159576,1073.80836869,22,1030
2025-05-30,PuLP HiGHS,Optimal,3.87854469998,7149.06206514,7637.90964388,1.124955|0.726615|0.384264,4094.861081|7447.430541|10800,4094.8610811,5692.61570527,15449.2883884,963.49017694,16412.7785653,10919.8263914,CVaR,0.9,0.05,1891.13812676,3993.27062692,199.663531346,29519.1381244,256.080309584,27391.3406518,2127.79747251,21772.9010536,17367.5182256,18666.4121514,1200,10800,9.09494701773e-13,4.54747350886e-13,7447.43054055,7149.06206514,7637.90964388,731.728807394,3094.28040575,18543.5687941,27332.5303429,2186.60778141,17756.7782849,17217.2883046,13506.0407058,8417.09026881,38,709
2025-05-31,PuLP HiGHS,Optimal,3.66903200001,7637.90964388,7748.75233565,1.124955|0.726615|0.384264,4377.197536|7588.598768|10800,4377.19753599,5907.6565603,15466.3606449,1101.79733896,16568.1579838,10900.6532247,CVaR,0.9,0.05,1857.27251229,4803.03602361,240.151801181,29339.7996598,280.817754902,27261.2963391,2078.5033207,22520.4864105,18285.9737808,18763.2800211,1200,10800,4.54747350886e-13,4.54747350886e-13,7588.598768,7637.90964388,7748.75233565,555.412884821,2095.08616125,17561.4468061,26993.7009172,2346.09874263,15704.8926507,17659.3746249,14204.3350236,8942.75054287,35,734
2025-06-01,PuLP HiGHS,Optimal,4.60281430001,7748.75233565,7500.27704906,1.124955|0.726615|0.384264,4200.554098|7500.277049|10800,4200.55409813,5773.11652745,36862.9226266,1993.85603185,38856.7786585,33387.0933252,CVaR,0.9,0.05,5583.87201983,6068.62388422,303.431194211,61111.7029267,576.968829755,57615.1470844,3496.55584225,18839.6134853,15483.714681,4004.47813318,1200,10800,4.54747350886e-13,1.81898940355e-12,7500.27704906,7748.75233565,7500.27704906,13641.18929,52387.7206291,89250.6432557,60885.3790939,226.32383278,0,18554.5781149,15252.836031,515.91402037,13,1075
2025-06-02,PuLP HiGHS,Optimal,4.03986649998,7500.27704906,7381.26246458,1.124955|0.726615|0.384264,3962.524929|7381.262465|10800,3962.52492915,5591.82220598,38028.9499257,2780.32226911,40809.2721948,36061.3333724,CVaR,0.9,0.05,5129.18916225,16877.6676706,843.88338353,63164.4870507,749.391394526,59253.8385312,3910.64851954,19111.1705294,15587.1612549,3736.66861126,1200,10800,4.54747350886e-13,1.81898940355e-12,7381.26246458,7500.27704906,7381.26246458,11147.4323051,45423.5548201,83452.5047458,62379.0184729,785.468577854,1373.56038646,19048.4003552,15536.3174137,113.6140154,7,1056
2025-06-03,PuLP HiGHS,Optimal,6.1322883,7381.26246458,7376.64396276,1.124955|0.726615|0.384264,3953.287926|7376.643963|10800,3953.28792551,5584.78686525,38626.497274,2255.21576027,40881.7130343,35758.8966577,CVaR,0.9,0.05,5625.4296369,9239.40977393,461.970488697,64566.3052267,607.636349091,60486.2720276,4080.03319914,20101.5453262,16286.4083659,4006.72647806,1200,10800,4.54747350886e-13,9.09494701773e-13,7376.64396276,7381.26246458,7376.64396276,8179.87658911,34141.0075789,72767.5048529,64229.8245386,336.480688061,411.26988763,20053.7950443,16247.7306375,86.42801027,4,1093
2025-06-04,PuLP HiGHS,Optimal,3.8522891,7376.64396276,7588.59887529,1.124955|0.726615|0.384264,4377.197751|7588.598875|10800,4377.19775058,5907.65672373,39509.4932575,2308.91673079,41818.4099883,36413.6656895,CVaR,0.9,0.05,6426.78181696,10058.2484981,502.912424904,66052.2896607,612.162137209,62143.0136103,3909.27605045,21024.3982907,16839.0031942,3453.4390948,1200,10800,0,9.09494701773e-13,7588.59887529,7376.64396276,7588.59887529,7947.23626377,29490.4179821,68999.9112397,65923.0419451,129.247715602,190.035693099,20232.7488309,16197.7671318,1432.88552216,23,1095
2025-06-05,PuLP HiGHS,Optimal,2.9190395,7588.59887529,8165.74188678,1.124955|0.726615|0.384264,5531.483774|8165.741887|10800,5531.48377355,6786.81578742,42181.1692854,3817.11057753,45998.279863,40572.1852345,CVaR,0.9,0.05,7080.60684189,27214.4231794,1360.72115897,70020.0293634,988.345609762,65249.557515,4770.47184835,22274.0808199,17522.5767537,3623.25357715,1200,10800,9.09494701773e-13,1.81898940355e-12,8165.74188678,7588.59887529,8165.74188678,7005.73782419,26554.3445436,68735.513829,69410.790833,609.238530374,626.548621354,21690.7016253,17050.0396062,1055.91634208,17,1087
2025-06-06,PuLP HiGHS,Optimal,2.8428177,8165.74188678,7274.94724045,1.124955|0.726615|0.384264,3749.894481|7274.94724|10800,3749.89448089,5429.87275664,15388.1046845,1406.60638307,16794.7110675,11813.84153,CVaR,0.9,0.05,1886.38590962,8980.06438189,449.003219095,29024.6083079,358.680448829,26727.1793687,2297.42893926,18238.703097,15575.0646903,12382.7682672,1200,10800,9.09494701773e-13,9.09494701773e-13,7274.94724045,8165.74188678,7274.94724045,7702.80512875,32021.5488606,47409.6535451,28743.0861986,281.522109332,3105.48969922,17300.638999,14815.2327709,1697.89601735,13,730
2025-06-07,PuLP HiGHS,Optimal,3.35835979998,7274.94724045,7469.67579147,1.124955|0.726615|0.384264,4139.351583|7469.675791|10800,4139.35158294,5726.50178477,16920.006511,2350.9125974,19270.9191084,14551.1704624,CVaR,0.9,0.05,8446.12533302,20135.0627747,1006.75313873,31607.4205597,626.758837403,28740.2620507,2867.15850908,17632.9731016,14107.4525164,10084.2234253,1200,10800,4.54747350886e-13,1.81898940355e-12,7469.67579147,7274.94724045,7469.67579147,5365.63957709,21995.9270292,38915.9335403,31127.2108086,480.209751122,1903.05138831,17305.4217622,13842.1359315,592.867924346,11,749
2025-06-08,PuLP HiGHS,Optimal,2.89765509998,7469.67579147,8367.18875027,1.124955|0.726615|0.384264,5934.377501|8367.18875|10800,5934.37750053,7093.67878734,51916.4808399,3490.81759671,55407.2984366,49166.7530075,CVaR,0.9,0.05,9042.34696816,17062.667165,853.13335825,83369.2322114,903.766749258,78209.5953682,5159.63684324,23874.3252791,18530.4418132,2430.94977991,1200,10800,9.09494701773e-13,9.09494701773e-13,8367.18875027,7469.67579147,8367.18875027,135.577638964,546.838863767,52463.3197037,71438.2282071,11931.0040043,2143.85213333,18090.8883326,13845.8578865,10468.0208732,36,1147
