date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,risk_method,cvar_alpha,risk_weight,var_cost_yuan,cvar_cost_yuan,lambda_cvar_term_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals,scenario_emergency_interval_count
2025-04-26,PuLP HiGHS,Optimal,7.32473930001,7660.30633907,7472.71987224,1.124955|0.726615|0.384264,3713.556947|7256.778473|10800,3713.5569468,5402.19636464,13924.8003951,705.819693029,14630.6200881,9376.04364514,CVaR,0.9,0.1,1251.7293144,1476.19921692,147.619921692,27656.0965924,199.947527281,25726.3860765,1929.71051585,22880.4537794,18896.3426404,18957.1127727,1200,10800,1.13686837722e-13,9.09494701773e-13,7256.7784734,7660.30633907,7472.71987224,456.582854605,1663.67074577,15588.4711408,26122.1712681,1533.92532426,23518.2501505,16627.0429421,13636.7326033,11513.0208743,41,694
2025-04-27,PuLP HiGHS,Optimal,6.22432919999,7472.71987224,7086.22206749,1.124955|0.726615|0.384264,3372.444135|7086.222067|10800,3372.44413498,5142.3886443,33604.6349512,1529.46115313,35134.0961043,30372.0804852,CVaR,0.9,0.1,2751.02784155,3803.7302521,380.37302521,56900.3925685,427.860637753,53985.3799806,2915.01258793,19598.4876631,16222.6230314,3982.40223111,1200,10800,4.54747350886e-13,9.09494701773e-13,7086.22206749,7472.71987224,7086.22206749,1223.30458004,5377.38669878,38982.02165,54037.7481129,2862.64445559,3448.23125546,18879.9909393,15640.6406851,1300.47907021,25,1020
2025-04-28,PuLP HiGHS,Optimal,8.6965283,7086.22206749,7122.84242774,1.124955|0.726615|0.384264,3310.806093|7055.403047|10800,3310.80609347,5095.44218408,34373.5271691,1488.04742719,35861.5745963,31156.27111,CVaR,0.9,0.1,2885.81958463,3901.38697783,390.138697783,57878.7112966,429.988878222,54646.5317141,3232.17958257,20019.8394937,16243.8071086,4134.6747188,1200,10800,9.09494701773e-13,1.81898940355e-12,7055.40304674,7086.22206749,7122.84242774,5219.37563236,18682.283357,53055.810526,55678.4848574,2200.22643927,604.635991786,19148.9413528,15477.6841715,1637.02107789,26,1016
2025-04-29,PuLP HiGHS,Optimal,4.47605530001,7122.84242774,7332.39658085,1.124955|0.726615|0.384264,3864.793162|7332.396581|10800,3864.79316171,5517.38504963,35512.6803233,1701.05222819,37213.7325515,32338.3402479,CVaR,0.9,0.1,4552.85668368,6419.92746026,641.992746026,60196.3204311,470.344437387,56894.619079,3301.70135219,19889.5088283,15921.9034131,4653.57657574,1200,10800,9.09494701773e-13,1.81898940355e-12,7332.39658085,7122.84242774,7332.39658085,805.789716101,3412.71903537,38925.3993587,56692.0408412,3504.27958997,6565.87348633,17421.8137709,13923.0704167,4466.52805373,37,1011
2025-04-30,PuLP HiGHS,Optimal,14.4148343,7332.39658085,7081.23153017,1.124955|0.726615|0.384264,3296.432646|7048.216323|10800,3296.43264644,5084.49468408,34532.5079172,1588.87397847,36121.3818957,31554.5754803,CVaR,0.9,0.1,2522.49842483,5176.88268689,517.688268689,58135.5161406,440.301769909,55043.5422072,3091.97393341,19372.1195496,15947.179067,4037.80928,1200,10800,2.27373675443e-13,9.09494701773e-13,7048.21632322,7332.39658085,7081.23153017,1197.78769635,3883.56719378,38416.075111,54574.5265431,3560.98959749,4339.19235914,17906.9262769,14730.6588299,2681.71350979,30,989
2025-05-01,PuLP HiGHS,Optimal,5.90477720002,7081.23153017,7419.29633729,1.124955|0.726615|0.384264,4038.592675|7419.296337|10800,4038.59267459,5649.75901412,35241.1228597,1693.73771832,36934.860578,31997.6258764,CVaR,0.9,0.1,2042.20423694,7125.24312502,712.524312502,59258.4957322,479.121658536,55848.9705591,3409.52517309,19617.7830137,15586.1459147,4603.85410056,1200,10800,4.54747350886e-13,9.09494701773e-13,7419.29633729,7081.23153017,7419.29633729,2590.66133665,12014.3153214,47255.438181,57100.0042497,2158.49148255,4733.41389385,19166.392453,15220.5195605,817.016915012,17,996
2025-05-02,PuLP HiGHS,Optimal,3.26382220001,7419.29633729,7466.93697064,1.124955|0.726615|0.384264,4106.586078|7453.293039|10800,4106.58607837,5701.54602012,14342.8361931,852.281686853,15195.1178799,9802.08715403,CVaR,0.9,0.1,1048.82911874,3085.15294227,308.515294227,27979.2362294,236.00512021,25892.7292042,2086.50702524,21972.6970048,17767.2875422,20116.5758567,1200,10800,4.54747350886e-13,9.09494701773e-13,7453.29303918,7419.29633729,7466.93697064,2419.39638123,11003.00386,25345.840053,27306.4371513,672.799078075,12068.5910138,17494.9782389,14128.0558035,8116.95050458,28,689
2025-05-03,PuLP HiGHS,Optimal,0.976549799991,7466.93697064,7230.50596721,1.124955|0.726615|0.384264,3525.711523|7162.855761|10800,3525.71152253,5259.12436686,14235.1072232,710.797572307,14945.9047955,9823.39167451,CVaR,0.9,0.1,1268.03322248,1366.11245881,136.611245881,27909.1267696,203.201938524,25817.9551946,2091.17157505,18634.3367779,15367.4858786,19660.7226392,1200,10800,9.37916411203e-13,5.45696821064e-12,7162.85576127,7466.93697064,7230.50596721,1701.96432434,8525.90999079,22761.017214,26960.3728122,948.753957423,16793.2761858,16919.3537045,13917.4644038,3165.00454818,19,689
2025-05-04,PuLP HiGHS,Optimal,4.27850259998,7230.50596721,7418.63785873,1.124955|0.726615|0.384264,4037.275717|7418.637859|10800,4037.27571747,5648.75595702,35931.4119829,1706.52294183,37637.9349248,32688.8572299,CVaR,0.9,0.1,3241.18937056,6996.7826219,699.67826219,60538.1379931,471.075607295,56834.3931714,3703.74482166,19840.7115383,15901.6576436,4393.55823182,1200,10800,4.54747350886e-13,1.81898940355e-12,7418.63785873,7230.50596721,7418.63785873,2007.61526118,9023.04270209,44954.454685,57890.8284393,2647.30955377,4708.91229853,17292.344033,13837.4799644,4612.54518449,36,985
2025-05-05,PuLP HiGHS,Optimal,5.11461259998,7418.63785873,7309.72430696,1.124955|0.726615|0.384264,3819.448614|7309.724307|10800,3819.44861392,5482.84848817,35856.200434,1809.12824338,37665.3286774,32992.3762124,CVaR,0.9,0.1,6662.47631115,8098.96023103,809.896023103,60303.4745059,494.355016628,56703.093019,3600.38148689,19074.2657318,15548.1774394,4280.80689214,1200,10800,3.41060513165e-13,1.81898940355e-12,7309.72430696,7418.63785873,7309.72430696,2918.85664144,13362.7535796,49218.9540136,57351.097592,2952.37691388,1691.21339237,18951.3486195,15448.6145784,222.479973242,8,921
2025-05-06,PuLP HiGHS,Optimal,4.47336490001,7309.72430696,7469.67590358,1.124955|0.726615|0.384264,4139.351807|7469.675904|10800,4139.35180716,5726.50195554,36085.8182988,1949.00854121,38034.8268401,33287.1640229,CVaR,0.9,0.1,4614.34968605,9788.39138364,978.839138364,61128.1261137,546.53431421,57349.4062741,3778.71983962,20043.3348803,16091.1448161,4963.48222162,1200,10800,4.54747350886e-13,9.09494701773e-13,7469.67590358,7309.72430696,7469.67590358,2693.5002181,11752.8547039,47838.6730027,58208.2208815,2919.9052322,4204.41869926,19385.5978777,15558.3778439,1190.50397477,23,931
2025-05-07,PuLP HiGHS,Optimal,6.63494330001,7469.67590358,7728.61555356,1.124955|0.726615|0.384264,4657.231107|7728.615554|10800,4657.23110711,6120.94342966,36254.164829,1807.93575915,38062.1005882,32674.258223,CVaR,0.9,0.1,3818.55783789,7331.01064499,733.101064499,61546.7535199,504.83247367,57511.4538343,4035.29968563,20014.8731124,15979.0015361,4427.3890871,1200,10800,6.25277607469e-13,9.09494701773e-13,7728.61555356,7469.67590358,7728.61555356,2702.43497018,12519.8216987,48773.9865277,59291.6682091,2255.08531086,3006.79586179,19402.1878025,15482.726435,1108.96041093,25,952
2025-05-08,PuLP HiGHS,Optimal,3.4242222,7728.61555356,7757.94037811,1.124955|0.726615|0.384264,4672.954548|7736.477274|10800,4672.95454759,6132.91914879,39633.9753416,1895.05969636,41529.035038,36397.1691276,CVaR,0.9,0.1,6721.27584421,10010.5323847,1001.05323847,65071.724497,497.84840918,61047.9797655,4023.74473145,20277.760355,16417.9103394,4822.50206959,1200,10800,3.05533376377e-13,9.09494701773e-13,7736.4772738,7728.61555356,7757.94037811,1110.99761855,4532.33715902,44166.3125006,60797.5193837,4274.20511331,2511.81864943,18651.5453195,15081.3593667,2962.76600825,35,937
2025-05-09,PuLP HiGHS,Optimal,0.978952100006,7757.94037811,7197.19642976,1.124955|0.726615|0.384264,3194.370481|6997.185241|10800,3194.37048134,5006.75929119,15866.6321481,726.36572162,16592.9978697,11721.0747472,CVaR,0.9,0.1,1141.31220851,1348.36168691,134.836168691,29785.5159765,205.249713924,27653.2040806,2132.31189592,17634.2481678,14968.4206396,18513.5040369,1200,10800,2.72848410532e-12,9.09494701773e-13,6997.18524067,7757.94037811,7197.19642976,522.425313946,2050.38342803,17917.0155761,27491.2462454,2294.26973104,16841.2105274,16724.9722919,14051.89711,1825.79940551,18,715
2025-05-10,PuLP HiGHS,Optimal,2.70558479999,7197.19642976,7259.17506035,1.124955|0.726615|0.384264,3457.168565|7128.584282|10800,3457.16856477,5206.91879444,16449.8670393,868.553615153,17318.4206544,12388.8470915,CVaR,0.9,0.1,1282.99466245,2773.4523147,277.34523147,30679.6229135,234.72738427,28598.8975668,2080.72534677,18754.9979168,15253.2992453,18573.0504139,1200,10800,3.63797880709e-12,3.63797880709e-12,7128.58428239,7197.19642976,7259.17506035,738.325699288,3242.28958502,19692.1566243,28406.4079193,2273.21499427,13804.4104721,16649.9847135,13430.7068504,3927.60559818,24,712
2025-05-11,PuLP HiGHS,Optimal,3.40174569999,7259.17506035,7112.53497356,1.124955|0.726615|0.384264,3425.069947|7112.534974|10800,3425.06994712,5182.47096255,38874.316139,1848.78447597,40723.100615,36427.0286207,CVaR,0.9,0.1,5781.86181831,8863.98968285,886.398968285,64200.9840098,497.740845677,60438.9522294,3762.03178035,20144.6718521,16449.1602783,4055.74899542,1200,10800,9.09494701773e-13,9.09494701773e-13,7112.53497356,7259.17506035,7112.53497356,812.244705887,2996.64210242,41870.9582414,60650.5815549,3550.40245485,2670.33303646,18107.3169429,14798.9028018,3687.61238575,36,954
2025-05-12,PuLP HiGHS,Optimal,3.1358699,7112.53497356,7130.78195923,1.124955|0.726615|0.384264,3446.586293|7123.293147|10800,3446.58629318,5198.85883374,38525.2475664,1897.28648138,40422.5340478,36081.8499397,CVaR,0.9,0.1,3994.19070705,8581.74725633,858.174725633,64009.7131718,528.364079746,60244.8613587,3764.85181307,20629.6724584,16700.3523356,3972.76834558,1200,10800,4.54747350886e-13,4.54747350886e-13,7123.29314659,7112.53497356,7130.78195923,809.724816818,2811.018636,41336.2662024,59101.0348819,4908.67828986,4849.51000391,16387.5377599,13257.4832984,7685.00373576,42,1001
2025-05-13,PuLP HiGHS,Optimal,3.79373579999,7130.78195923,7423.74393707,1.124955|0.726615|0.384264,4047.487874|7423.743937|10800,4047.48787413,5656.53402061,39173.8401404,1966.76502388,41140.6051643,36371.3023281,CVaR,0.9,0.1,6273.31445823,8872.31184428,887.231184428,64881.6717311,519.499242694,61049.1693621,3832.50236897,20354.2372319,16223.2663778,3845.08903747,1200,10800,9.09494701773e-13,0,7423.74393707,7130.78195923,7423.74393707,270.493726023,1012.41930557,40186.259446,59946.1890625,4935.48266863,3271.24607578,18697.6745578,14881.4506118,2998.37844011,37,945
2025-05-14,PuLP HiGHS,Optimal,3.0027443,7423.74393707,7224.23871532,1.124955|0.726615|0.384264,3583.632972|7191.816486|10800,3583.63297172,5303.24009383,39792.4124696,1927.26588261,41719.6783522,37462.8253963,CVaR,0.9,0.1,6157.36576748,10463.871379,1046.3871379,65628.1872909,524.417318221,61396.1430497,4232.0442412,20154.9912498,16534.2776184,4046.61326648,1200,10800,9.09494701773e-13,9.09494701773e-13,7191.81648586,7423.74393707,7224.23871532,178.923707985,552.899676455,40345.3121461,60109.689094,5518.49819688,4073.17728997,17793.902254,14592.6155253,4302.75108885,38,917
2025-05-15,PuLP HiGHS,Optimal,5.7432731,7224.23871532,7635.89168897,1.124955|0.726615|0.384264,4279.327987|7539.663994|10800,4279.32798702,5833.11446299,39434.8859993,1762.45365621,41197.3396555,36076.04925,CVaR,0.9,0.1,6295.11022174,7118.24057482,711.824057482,65286.6434314,479.231112126,61264.5323728,4022.11105863,20306.8714521,16164.6831258,4049.36824175,1200,10800,6.8212102633e-13,9.09494701773e-13,7539.66399351,7224.23871532,7635.89168897,968.618288503,3839.20136653,43274.0873659,59568.1104288,5718.53300266,3881.10248107,18526.7382978,14636.1703449,3308.64593519,36,939
2025-05-16,PuLP HiGHS,Optimal,3.80951720002,7635.89168897,7515.55899622,1.124955|0.726615|0.384264,3704.274618|7252.137309|10800,3704.27461806,5395.12650216,15824.5801695,840.255000661,16664.8351701,11652.7991184,CVaR,0.9,0.1,1077.63066211,3830.90450461,383.090450461,29486.5052319,224.052107989,27170.2131703,2316.29206162,20805.0701807,17197.4857883,17117.6439425,1200,10800,1.1823431123e-11,1.81898940355e-12,7252.13730903,7635.89168897,7515.55899622,389.631912909,1080.36192064,16904.9420901,27199.0978001,2287.40743181,21793.2442168,16780.4125599,13700.433597,7521.70981202,38,635
2025-05-17,PuLP HiGHS,Optimal,3.47340840002,7515.55899622,7644.67727899,1.124955|0.726615|0.384264,4153.532788|7476.766394|10800,4153.53278846,5737.3028645,16017.1963326,940.92538383,16958.1217164,11646.7591199,CVaR,0.9,0.1,1220.59696079,4259.40268048,425.940268048,30049.2587562,245.094956625,27777.0600989,2272.19865726,21145.2667103,17162.5793771,17845.7881342,1200,10800,4.54747350886e-13,4.54747350886e-13,7476.76639423,7515.55899622,7644.67727899,538.152126368,1902.75167531,17919.9480079,28385.4686907,1663.79006547,15150.9064382,16882.678111,13558.7628154,7866.40516101,37,681
2025-05-18,PuLP HiGHS,Optimal,6.48161799999,7644.67727899,7562.88942811,1.124955|0.726615|0.384264,4200.554523|7500.277262|10800,4200.55452346,5773.11685141,38099.7056334,1772.29171752,39871.9973509,34789.2989986,CVaR,0.9,0.1,4814.72041851,6904.18499136,690.418499136,62857.2588419,482.576020348,59234.8975752,3622.36126675,18255.1063397,14916.5961507,4486.8979872,1200,10800,5.68434188608e-13,3.63797880709e-12,7500.27726173,7644.67727899,7562.88942811,1384.46114309,4831.45220111,42931.1578345,59099.3474834,3757.91135851,3515.67483413,17713.5513589,14421.5856665,1036.56546512,27,975
2025-05-19,PuLP HiGHS,Optimal,6.68849840001,7562.88942811,8191.44137442,1.124955|0.726615|0.384264,5582.882749|8191.441374|10800,5582.88274885,6825.96368845,38965.2868104,2038.61291519,41003.8997256,35097.3362117,CVaR,0.9,0.1,5873.90695037,9194.00174615,919.400174615,64569.6949943,571.670984295,60285.5599781,4284.13501615,20040.2955543,15666.9426473,4814.69676677,1200,10800,4.54747350886e-13,9.09494701773e-13,8191.44137442,7562.88942811,8191.44137442,234.784973154,1235.76820004,40201.0550104,57490.8945575,7078.8004368,6207.99746972,18088.2566276,14085.7911167,3533.19045734,38,921
2025-05-20,PuLP HiGHS,Optimal,8.55301939999,8191.44137442,6997.18580041,1.124955|0.726615|0.384264,3194.371601|6997.1858|10800,3194.37160083,5006.76014384,36152.6459377,1710.25022186,37862.8961596,33503.9146391,CVaR,0.9,0.1,3929.94556188,6477.78623385,647.778623385,59357.392475,473.699611823,55732.2246218,3625.1678532,17836.8275589,15522.6603394,4248.9198597,1200,10800,3.63797880709e-12,1.81898940355e-12,6997.18580041,8191.44137442,6997.18580041,1342.80678124,4530.78409983,40683.4300376,57159.7462287,2197.64624626,1954.11175169,16294.0866221,14273.0401805,2792.36109564,33,937
2025-05-21,PuLP HiGHS,Optimal,5.87643199999,6997.18580041,7083.53810447,1.124955|0.726615|0.384264,3366.75276|7083.37638|10800,3366.75275986,5138.05382266,37249.3149845,1703.79731818,38953.1123027,34587.1821799,CVaR,0.9,0.1,4013.85907407,7721.23699923,772.123699923,61735.3028611,470.335514455,58123.2299353,3612.07292582,18762.9143214,15120.3890788,4240.82918631,1200,10800,4.54747350886e-13,9.09494701773e-13,7083.37637993,6997.18580041,7083.53810447,1040.65105279,4052.17403818,41301.4890227,58166.9981879,3568.3046732,4575.46464765,16799.222295,13529.6529853,3554.42811992,36,958
2025-05-22,PuLP HiGHS,Optimal,3.82764859998,7083.53810447,7489.92159115,1.124955|0.726615|0.384264,4179.843182|7489.921591|10800,4179.84318231,5757.34211019,37270.7115244,1821.40439621,39092.1159206,34205.2937575,CVaR,0.9,0.1,6509.73230637,8705.19947154,870.519947154,61714.6264292,500.134815779,57795.9534856,3918.67294367,19084.4735108,15092.6784058,4558.11449732,1200,10800,4.54747350886e-13,9.09494701773e-13,7489.92159115,7083.53810447,7489.92159115,334.011777019,1683.06715009,38953.7786745,58290.8903389,3423.73609029,4052.32554104,17843.1611591,14087.2154008,2246.77535666,31,923
2025-05-23,PuLP HiGHS,Optimal,3.2194035,7489.92159115,7748.27393956,1.124955|0.726615|0.384264,4332.106424|7566.053212|10800,4332.10642387,5873.31302747,15776.4849762,882.479189094,16658.9641653,11223.1342262,CVaR,0.9,0.1,1211.46973303,4374.83088389,437.483088389,29722.5489751,231.767380132,27463.147517,2259.40145814,22033.2391781,17778.4052755,18594.8594231,1200,10800,9.09494701773e-13,9.09494701773e-13,7566.05321193,7489.92159115,7748.27393956,330.517375651,1295.87439042,17072.3593667,27293.9296311,2428.61934402,17650.3332653,17477.0933924,13923.9285343,8410.62252689,37,638
2025-05-24,PuLP HiGHS,Optimal,3.54003929999,7748.27393956,7799.71845311,1.124955|0.726615|0.384264,4153.532363|7476.766182|10800,4153.53236322,5737.30254061,16092.3642749,970.689617188,17063.0538921,11855.9481264,CVaR,0.9,0.1,1050.59372408,5301.96774876,530.196774876,30018.5380094,258.640544229,27664.403818,2354.13419148,22304.3698716,18310.8965782,18280.5533145,1200,10800,5.45696821064e-12,1.81898940355e-12,7476.76618161,7748.27393956,7799.71845311,140.237957715,532.434366693,16624.7986416,27320.8598684,2697.67814101,20392.0971233,17201.048723,13886.5494034,9527.66832337,36,644
2025-05-25,PuLP HiGHS,Optimal,9.43045049999,7799.71845311,7091.15225723,1.124955|0.726615|0.384264,3382.304514|7091.152257|10800,3382.30451446,5149.89877768,36639.0157992,1795.00722975,38434.023029,34215.786219,CVaR,0.9,0.1,5195.21178852,9316.61967749,931.661967749,60768.2206857,489.593178739,57202.7283352,3565.49235049,18060.290525,15266.5449015,4782.97092752,1200,10800,9.09494701773e-13,1.81898940355e-12,7091.15225723,7799.71845311,7091.15225723,355.205295247,1753.17277152,38392.1885707,56063.3134423,4704.90724338,5482.58366823,15940.1813806,13549.2564946,3837.3975513,32,951
2025-05-26,PuLP HiGHS,Optimal,4.52020880001,7091.15225723,7146.10711423,1.124955|0.726615|0.384264,3382.458276|7091.229138|10800,3382.45827621,5150.01588993,36606.8109265,1778.96376252,38385.774689,33873.5352112,CVaR,0.9,0.1,4410.40345268,6377.76412055,637.776412055,60655.6434914,492.388858448,57078.7150784,3576.92841301,18304.8001063,14826.8188933,5405.71869499,1200,10800,2.27373675443e-13,9.09494701773e-13,7091.22913811,7091.15225723,7146.10711423,2823.67393332,11035.8117803,47642.6227068,57466.8143649,3188.82912649,2273.44083283,17830.2902323,14393.0757169,908.253050476,19,983
2025-05-27,PuLP HiGHS,Optimal,4.3326199,7146.10711423,7712.76893306,1.124955|0.726615|0.384264,4625.537866|7712.768933|10800,4625.53786612,6096.80435189,38804.8098694,1696.81103238,40501.6209017,35351.6646688,CVaR,0.9,0.1,5426.46392368,9468.48118984,946.848118984,64167.3594365,467.683112199,59855.603379,4311.75605757,19396.9267304,15201.5150146,5505.66492311,1200,10800,4.54747350886e-13,9.09494701773e-13,7712.76893306,7146.10711423,7712.76893306,276.848606193,795.149150848,39599.9590202,57861.1030907,6306.25634585,4893.32684039,17601.3785239,13747.1209674,3249.94225377,33,873
2025-05-28,PuLP HiGHS,Optimal,7.1164041,7712.76893306,8304.46750194,1.124955|0.726615|0.384264,5808.935004|8304.467502|10800,5808.93500388,6998.13582337,38774.4751985,1818.86111071,40593.3363092,34351.3632647,CVaR,0.9,0.1,5792.63299641,7561.62778901,756.162778901,63603.945308,503.685014848,58964.4721544,4639.47315362,19490.5871166,15254.8468525,5129.6699854,1200,10800,9.09494701773e-13,1.81898940355e-12,8304.46750194,7712.76893306,8304.46750194,1434.85011101,3781.92932367,42556.4045221,58944.7193727,4659.2259353,4016.39947259,18720.0905219,14630.7446107,1394.59883649,26,876
2025-05-29,PuLP HiGHS,Optimal,3.7241388,8304.46750194,7149.06206514,1.124955|0.726615|0.384264,3498.12413|7149.062065|10800,3498.12413027,5238.11249851,36425.3098962,1945.00752489,38370.3174211,34173.5836988,CVaR,0.9,0.1,4580.60694812,10413.7877624,1041.37877624,60275.2742788,548.767166033,56437.7833507,3837.49092812,18141.209902,15734.2449137,5611.11379896,1200,10800,9.09494701773e-13,4.54747350886e-13,7149.06206514,8304.46750194,7149.06206514,1075.90781531,4014.09662509,40439.4065213,58110.9551486,2164.3191302,2808.1816437,17412.7511227,15144.1933025,1318.51039045,24,913
2025-05-30,PuLP HiGHS,Optimal,3.5081712,7149.06206514,7649.01174666,1.124955|0.726615|0.384264,4094.861081|7447.430541|10800,4094.8610811,5692.61570527,15621.5299955,833.178472557,16454.708468,11097.1538395,CVaR,0.9,0.1,1359.49027449,3350.61076741,335.061076741,29698.5938071,229.814854331,27434.039978,2264.55382912,21620.1179048,17243.763875,18711.8748205,1200,10800,4.54747350886e-13,9.09494701773e-13,7447.43054055,7149.06206514,7649.01174666,650.071336691,2702.86136331,18324.3913588,27432.611123,2265.9826841,17767.1874415,17206.879148,13487.6173965,8169.38523525,37,668
2025-05-31,PuLP HiGHS,Optimal,2.76455759999,7649.01174666,7755.82637808,1.124955|0.726615|0.384264,4377.197536|7588.598768|10800,4377.19753599,5907.6565603,15603.7540031,979.780451313,16583.5344544,11122.3825111,CVaR,0.9,0.1,1718.12676913,4465.04616965,446.504616965,29484.4399143,254.421138844,27284.1487531,2200.29116126,22520.4864105,18295.9656733,18769.7277115,1200,10800,4.54747350886e-13,4.54747350886e-13,7588.598768,7649.01174666,7755.82637808,519.849550674,1919.01752269,17522.7715258,27026.4210608,2458.01885354,15705.8581615,17658.409114,14207.1782141,8950.86475572,36,681
2025-06-01,PuLP HiGHS,Optimal,4.13974849999,7755.82637808,7500.27704906,1.124955|0.726615|0.384264,4200.554098|7500.277049|10800,4200.55409813,5773.11652745,37163.8630796,1754.05028032,38917.9133599,33653.4262661,CVaR,0.9,0.1,4650.03927094,5086.29433602,508.629433602,61688.4215037,501.96630625,57891.2670378,3797.15446588,18864.2835187,15510.0640462,4207.27489492,1200,10800,9.09494701773e-13,1.81898940355e-12,7500.27704906,7755.82637808,7500.27704906,13077.3456783,50378.5154761,87542.3785557,61443.5896981,244.831805577,0,18558.4393295,15262.330253,553.577982401,15,1009
2025-06-02,PuLP HiGHS,Optimal,3.5314645,7500.27704906,7381.26246458,1.124955|0.726615|0.384264,3962.524929|7381.262465|10800,3962.52492915,5591.82220598,38467.5636802,2446.57956527,40914.1432455,36850.750695,CVaR,0.9,0.1,3896.17607655,15284.2965553,1528.42965553,63886.9265955,655.459719521,59626.5171806,4260.40941486,19220.2564539,15675.5208537,3994.68926009,1200,10800,5.68434188608e-13,9.09494701773e-13,7381.26246458,7500.27704906,7381.26246458,10508.4594217,42951.3804274,81418.9441077,63045.2513577,841.675237854,1379.82611695,19158.8965183,15625.8193058,111.061483471,5,953
2025-06-03,PuLP HiGHS,Optimal,4.05922209998,7381.26246458,7376.64396276,1.124955|0.726615|0.384264,3953.287926|7376.643963|10800,3953.28792551,5584.78686525,39096.5355296,1913.5855961,41010.1211257,36153.1965018,CVaR,0.9,0.1,4881.70300869,7278.62241393,727.862241393,65456.1858615,514.395678295,61086.8237705,4369.36209104,20536.5406157,16638.7545503,4431.3884452,1200,10800,9.09494701773e-13,9.09494701773e-13,7376.64396276,7381.26246458,7376.64396276,7687.32975389,32235.9725305,71332.5080601,65038.5074869,417.678374666,685.83690544,20272.5797559,16424.9462539,477.769156123,9,1011
2025-06-04,PuLP HiGHS,Optimal,3.83575169998,7376.64396276,7588.59887529,1.124955|0.726615|0.384264,4377.197751|7588.598875|10800,4377.19775058,5907.65672373,39805.9575531,2073.89826766,41879.8558207,36885.3060867,CVaR,0.9,0.1,5889.75021379,9131.06989661,913.106989661,66466.1278963,557.496160208,62352.4760604,4113.65183585,21169.5343162,16956.5633748,3580.65972305,1200,10800,9.09494701773e-13,9.09494701773e-13,7588.59887529,7376.64396276,7588.59887529,7549.36510294,27972.4785922,67778.4361453,66331.7985386,134.329357673,191.170359766,20284.0686517,16239.3361866,1602.69285275,26,993
2025-06-05,PuLP HiGHS,Optimal,2.98704130002,7588.59887529,8165.74188678,1.124955|0.726615|0.384264,5531.483774|8165.741887|10800,5531.48377355,6786.81578742,42922.5507186,3268.26923851,46190.8199571,41846.7024582,CVaR,0.9,0.1,5591.92633917,24426.9828854,2442.69828854,71001.983626,857.40973532,65701.4613899,5300.52223611,22420.9032503,17641.5029224,3916.32531583,1200,10800,4.54747350886e-13,9.09494701773e-13,8165.74188678,7588.59887529,8165.74188678,6290.51887452,23500.7002179,66423.2509365,70135.5044429,866.479183108,643.431922135,21651.8140436,17018.5406649,1392.05146412,19,922
2025-06-06,PuLP HiGHS,Optimal,2.91288829999,8165.74188678,7274.94724045,1.124955|0.726615|0.384264,3749.894481|7274.94724|10800,3749.89448089,5429.87275664,15637.4679928,1212.52598709,16849.9939799,12233.6915756,CVaR,0.9,0.1,1420.30755843,8135.70352349,813.570352349,29342.1598679,315.183641013,26868.1123001,2474.04756775,18238.703097,15575.0646903,12480.2043908,1200,10800,9.09494701773e-13,9.09494701773e-13,7274.94724045,8165.74188678,7274.94724045,7386.94903739,30536.3888142,46173.8568069,29048.4271186,293.732749285,3105.48969922,17245.2959919,14770.4049352,1798.06686019,15,634
2025-06-07,PuLP HiGHS,Optimal,4.1316425,7274.94724045,7483.32692808,1.124955|0.726615|0.384264,4139.351583|7469.675791|10800,4139.35158294,5726.50178477,17618.0594829,1892.63087319,19510.6903561,15453.2273591,CVaR,0.9,0.1,5713.96840684,16690.3878772,1669.03878772,32577.8836588,513.762791582,29134.645297,3443.23836177,17632.9731016,14107.4525164,10365.6106258,1200,10800,4.54747350886e-13,1.81898940355e-12,7469.67579147,7274.94724045,7483.32692808,4669.20581541,19038.1198538,36656.1793368,32015.168763,562.71489576,2125.46825897,17078.1654417,13645.7722889,1016.48788745,16,610
